,meta.native-id,platform,tile,start_time,end_time,reach,red,green,nir,ndti,ndvi,qc_fail_pixels,total_pixels
1791,HLS.S30.T48PWV.2022095T031541.v2.0,Sentinel-2A,PWV,2022-04-05T03:34:33.225Z,2022-04-05T03:34:33.225Z,3,,,,,,0.0,0.0
1792,HLS.L30.T48PXA.2022098T031901.v2.0,LANDSAT-8,PXA,2022-04-08T03:19:01.431Z,2022-04-08T03:19:25.334Z,3,,,,,,818.0,818.0
1793,HLS.L30.T48PWA.2022098T031901.v2.0,LANDSAT-8,PWA,2022-04-08T03:19:01.431Z,2022-04-08T03:19:25.334Z,3,,,,,,0.0,0.0
1794,HLS.L30.T48PWV.2022098T031925.v2.0,LANDSAT-8,PWV,2022-04-08T03:19:25.334Z,2022-04-08T03:19:25.334Z,3,,,,,,0.0,0.0
1795,HLS.L30.T48PXV.2022098T031925.v2.0,LANDSAT-8,PXV,2022-04-08T03:19:25.334Z,2022-04-08T03:19:25.334Z,3,1588.5,1379.0,1249.0,0.07027976214885712,-0.118958480656147,0.0,818.0
1796,HLS.L30.T48PWA.2022099T031257.v2.0,LANDSAT-9,PWA,2022-04-09T03:12:57.599Z,2022-04-09T03:13:21.503Z,3,,,,,,0.0,0.0
1797,HLS.L30.T48PXA.2022099T031257.v2.0,LANDSAT-9,PXA,2022-04-09T03:12:57.599Z,2022-04-09T03:13:21.503Z,3,1398.0,1228.0,1121.0,0.06432081758975983,-0.11006103456020355,619.0,4193.0
1798,HLS.L30.T48PWV.2022099T031321.v2.0,LANDSAT-9,PWV,2022-04-09T03:13:21.503Z,2022-04-09T03:13:21.503Z,3,,,,,,0.0,0.0
1799,HLS.L30.T48PXV.2022099T031321.v2.0,LANDSAT-9,PXV,2022-04-09T03:13:21.503Z,2022-04-09T03:13:21.503Z,3,1410.0,1236.0,1121.0,0.0655551329255104,-0.11581569164991379,481.0,1506.0
1800,HLS.S30.T48PXA.2022100T031539.v2.0,Sentinel-2B,PXA,2022-04-10T03:34:10.822Z,2022-04-10T03:34:10.822Z,3,,,,,,4193.0,4193.0
1801,HLS.S30.T48PWA.2022100T031539.v2.0,Sentinel-2B,PWA,2022-04-10T03:34:13.934Z,2022-04-10T03:34:13.934Z,3,,,,,,0.0,0.0
1802,HLS.S30.T48PXV.2022100T031539.v2.0,Sentinel-2B,PXV,2022-04-10T03:34:25.436Z,2022-04-10T03:34:25.436Z,3,1567.5,1320.5,1475.5,0.08440446108579636,-0.02878892794251442,1462.0,1506.0
1803,HLS.S30.T48PWV.2022100T031539.v2.0,Sentinel-2B,PWV,2022-04-10T03:34:28.668Z,2022-04-10T03:34:28.668Z,3,,,,,,0.0,0.0
1804,HLS.S30.T48PXA.2022105T031541.v2.0,Sentinel-2A,PXA,2022-04-15T03:34:17.217Z,2022-04-15T03:34:17.217Z,3,764.0,807.0,753.0,-0.02864583395421505,-0.0051282052882015705,1290.0,4193.0
1805,HLS.S30.T48PWA.2022105T031541.v2.0,Sentinel-2A,PWA,2022-04-15T03:34:20.335Z,2022-04-15T03:34:20.335Z,3,,,,,,0.0,0.0
1806,HLS.S30.T48PXV.2022105T031541.v2.0,Sentinel-2A,PXV,2022-04-15T03:34:31.836Z,2022-04-15T03:34:31.836Z,3,799.0,850.0,747.0,-0.032032616436481476,-0.014196479693055153,1473.0,1506.0
1807,HLS.S30.T48PWV.2022105T031541.v2.0,Sentinel-2A,PWV,2022-04-15T03:34:35.074Z,2022-04-15T03:34:35.074Z,3,,,,,,0.0,0.0
1808,HLS.L30.T48PWA.2022106T031903.v2.0,LANDSAT-8,PWA,2022-04-16T03:19:03.852Z,2022-04-16T03:19:27.752Z,3,,,,,,0.0,0.0
1809,HLS.L30.T48PXA.2022106T031903.v2.0,LANDSAT-8,PXA,2022-04-16T03:19:03.852Z,2022-04-16T03:19:27.752Z,3,,,,,,1944.0,1944.0
1810,HLS.L30.T48PXV.2022106T031927.v2.0,LANDSAT-9,PXV,2022-04-16T03:19:27.752Z,2022-04-16T03:19:27.752Z,3,,,,,,1506.0,1506.0
1811,HLS.L30.T48PWV.2022106T031927.v2.0,LANDSAT-9,PWV,2022-04-16T03:19:27.752Z,2022-04-16T03:19:27.752Z,3,,,,,,0.0,0.0
1812,HLS.L30.T48PXA.2022106T031927.v2.0,LANDSAT-9,PXA,2022-04-16T03:19:27.752Z,2022-04-16T03:19:27.752Z,3,,,,,,1944.0,1944.0
1813,HLS.L30.T48PWA.2022106T031927.v2.0,LANDSAT-9,PWA,2022-04-16T03:19:27.752Z,2022-04-16T03:19:27.752Z,3,,,,,,0.0,0.0
1814,HLS.L30.T48PWA.2022107T031252.v2.0,LANDSAT-8,PWA,2022-04-17T03:12:52.971Z,2022-04-17T03:13:16.883Z,3,,,,,,0.0,0.0
1815,HLS.L30.T48PXA.2022107T031252.v2.0,LANDSAT-8,PXA,2022-04-17T03:12:52.971Z,2022-04-17T03:13:16.883Z,3,777.5,912.5,745.0,-0.08192062377929688,-0.020291093736886978,4115.0,4193.0
1816,HLS.L30.T48PWV.2022107T031316.v2.0,LANDSAT-8,PWV,2022-04-17T03:13:16.883Z,2022-04-17T03:13:16.883Z,3,,,,,,0.0,0.0
1817,HLS.L30.T48PXV.2022107T031316.v2.0,LANDSAT-8,PXV,2022-04-17T03:13:16.883Z,2022-04-17T03:13:16.883Z,3,,,,,,1506.0,1506.0
1818,HLS.S30.T48PXA.2022110T031539.v2.0,Sentinel-2B,PXA,2022-04-20T03:34:09.366Z,2022-04-20T03:34:09.366Z,3,1008.0,1118.0,889.0,-0.05378083139657974,-0.06614404916763306,0.0,4193.0
1819,HLS.S30.T48PWA.2022110T031539.v2.0,Sentinel-2B,PWA,2022-04-20T03:34:12.476Z,2022-04-20T03:34:12.476Z,3,,,,,,0.0,0.0
1820,HLS.S30.T48PXV.2022110T031539.v2.0,Sentinel-2B,PXV,2022-04-20T03:34:23.976Z,2022-04-20T03:34:23.976Z,3,1053.0,1164.0,902.0,-0.05220472067594528,-0.0773887038230896,0.0,1506.0
1821,HLS.S30.T48PWV.2022110T031539.v2.0,Sentinel-2B,PWV,2022-04-20T03:34:27.206Z,2022-04-20T03:34:27.206Z,3,,,,,,0.0,0.0
1822,HLS.L30.T48PXA.2022114T031901.v2.0,LANDSAT-8,PXA,2022-04-24T03:19:01.472Z,2022-04-24T03:19:25.376Z,3,,,,,,1295.0,1295.0
1823,HLS.L30.T48PWA.2022114T031901.v2.0,LANDSAT-8,PWA,2022-04-24T03:19:01.472Z,2022-04-24T03:19:25.376Z,3,,,,,,0.0,0.0
1824,HLS.L30.T48PXV.2022114T031925.v2.0,LANDSAT-8,PXV,2022-04-24T03:19:25.376Z,2022-04-24T03:19:25.376Z,3,,,,,,1295.0,1295.0
1825,HLS.L30.T48PWV.2022114T031925.v2.0,LANDSAT-8,PWV,2022-04-24T03:19:25.376Z,2022-04-24T03:19:25.376Z,3,,,,,,0.0,0.0
1826,HLS.L30.T48PWA.2022115T031248.v2.0,LANDSAT-9,PWA,2022-04-25T03:12:48.260Z,2022-04-25T03:13:12.163Z,3,,,,,,0.0,0.0
1827,HLS.L30.T48PXA.2022115T031248.v2.0,LANDSAT-9,PXA,2022-04-25T03:12:48.260Z,2022-04-25T03:13:12.163Z,3,659.0,835.0,568.0,-0.1195795014500618,-0.07080350071191788,2188.0,4193.0
1828,HLS.L30.T48PWV.2022115T031312.v2.0,LANDSAT-9,PWV,2022-04-25T03:13:12.163Z,2022-04-25T03:13:12.163Z,3,,,,,,0.0,0.0
1829,HLS.L30.T48PXV.2022115T031312.v2.0,LANDSAT-9,PXV,2022-04-25T03:13:12.163Z,2022-04-25T03:13:12.163Z,3,648.0,824.0,522.0,-0.12208138406276703,-0.10296683758497238,553.0,1506.0
1830,HLS.S30.T48PXA.2022115T031541.v2.0,Sentinel-2A,PXA,2022-04-25T03:34:19.053Z,2022-04-25T03:34:19.053Z,3,759.0,893.0,683.0,-0.0811878889799118,-0.05991967022418976,79.0,4193.0
1831,HLS.S30.T48PWA.2022115T031541.v2.0,Sentinel-2A,PWA,2022-04-25T03:34:22.170Z,2022-04-25T03:34:22.170Z,3,,,,,,0.0,0.0
1832,HLS.S30.T48PXV.2022115T031541.v2.0,Sentinel-2A,PXV,2022-04-25T03:34:33.669Z,2022-04-25T03:34:33.669Z,3,774.0,902.0,699.0,-0.07578641921281815,-0.05587588623166084,0.0,1506.0
1833,HLS.S30.T48PWV.2022115T031541.v2.0,Sentinel-2A,PWV,2022-04-25T03:34:36.911Z,2022-04-25T03:34:36.911Z,3,,,,,,0.0,0.0
1834,HLS.S30.T48PXA.2022120T031529.v2.0,Sentinel-2B,PXA,2022-04-30T03:34:07.405Z,2022-04-30T03:34:07.405Z,3,2586.0,2684.0,2699.0,-0.007275372743606567,0.01845906861126423,4132.0,4193.0
1835,HLS.S30.T48PWA.2022120T031529.v2.0,Sentinel-2B,PWA,2022-04-30T03:34:10.515Z,2022-04-30T03:34:10.515Z,3,,,,,,0.0,0.0
1836,HLS.S30.T48PXV.2022120T031529.v2.0,Sentinel-2B,PXV,2022-04-30T03:34:22.013Z,2022-04-30T03:34:22.013Z,3,,,,,,1506.0,1506.0
1837,HLS.L30.T48PXA.2022130T031907.v2.0,LANDSAT-8,PXA,2022-05-10T03:19:07.209Z,2022-05-10T03:19:31.113Z,3,,,,,,1593.0,1593.0
1838,HLS.L30.T48PWA.2022130T031907.v2.0,LANDSAT-8,PWA,2022-05-10T03:19:07.209Z,2022-05-10T03:19:31.113Z,3,,,,,,0.0,0.0
1839,HLS.L30.T48PXV.2022130T031931.v2.0,LANDSAT-8,PXV,2022-05-10T03:19:31.113Z,2022-05-10T03:19:31.113Z,3,,,,,,1492.0,1492.0
1840,HLS.L30.T48PWV.2022130T031931.v2.0,LANDSAT-8,PWV,2022-05-10T03:19:31.113Z,2022-05-10T03:19:31.113Z,3,,,,,,0.0,0.0
1841,HLS.S30.T48PXA.2022130T031539.v2.0,Sentinel-2B,PXA,2022-05-10T03:34:11.366Z,2022-05-10T03:34:11.366Z,3,1368.0,1310.0,1119.0,0.020734813064336777,-0.09860219061374664,3854.0,4193.0
1842,HLS.S30.T48PWA.2022130T031539.v2.0,Sentinel-2B,PWA,2022-05-10T03:34:14.479Z,2022-05-10T03:34:14.479Z,3,,,,,,0.0,0.0
1843,HLS.S30.T48PXV.2022130T031539.v2.0,Sentinel-2B,PXV,2022-05-10T03:34:25.982Z,2022-05-10T03:34:25.982Z,3,1366.0,1309.5,1109.0,0.020104968920350075,-0.10200005769729614,1182.0,1506.0
1844,HLS.S30.T48PWV.2022130T031539.v2.0,Sentinel-2B,PWV,2022-05-10T03:34:29.219Z,2022-05-10T03:34:29.219Z,3,,,,,,0.0,0.0
1845,HLS.L30.T48PXV.2022131T031305.v2.0,LANDSAT-8,PXV,2022-05-11T03:13:05.650Z,2022-05-11T03:13:05.650Z,3,,,,,,1506.0,1506.0
1846,HLS.L30.T48PWV.2022131T031305.v2.0,LANDSAT-8,PWV,2022-05-11T03:13:05.650Z,2022-05-11T03:13:05.650Z,3,,,,,,0.0,0.0
1847,HLS.S30.T48PWA.2022135T031541.v2.0,Sentinel-2A,PWA,2022-05-15T03:34:21.568Z,2022-05-15T03:34:21.568Z,3,,,,,,0.0,0.0
1848,HLS.S30.T48PXV.2022135T031541.v2.0,Sentinel-2A,PXV,2022-05-15T03:34:33.069Z,2022-05-15T03:34:33.069Z,3,,,,,,1506.0,1506.0
1849,HLS.S30.T48PWV.2022135T031541.v2.0,Sentinel-2A,PWV,2022-05-15T03:34:36.302Z,2022-05-15T03:34:36.302Z,3,,,,,,0.0,0.0
1850,HLS.L30.T48PXA.2022138T031910.v2.0,LANDSAT-9,PXA,2022-05-18T03:19:10.166Z,2022-05-18T03:19:10.166Z,3,3618.0,3902.0,3922.0,-0.038902249187231064,0.039237987250089645,1695.0,1810.0
1851,HLS.L30.T48PXV.2022138T031910.v2.0,LANDSAT-9,PXV,2022-05-18T03:19:10.166Z,2022-05-18T03:19:10.166Z,3,,,,,,1506.0,1506.0
1852,HLS.L30.T48PWV.2022138T031910.v2.0,LANDSAT-9,PWV,2022-05-18T03:19:10.166Z,2022-05-18T03:19:10.166Z,3,,,,,,0.0,0.0
1853,HLS.L30.T48PWA.2022138T031910.v2.0,LANDSAT-9,PWA,2022-05-18T03:19:10.166Z,2022-05-18T03:19:10.166Z,3,,,,,,0.0,0.0
1854,HLS.L30.T48PWA.2022139T031323.v2.0,LANDSAT-8,PWA,2022-05-19T03:13:23.426Z,2022-05-19T03:13:23.426Z,3,,,,,,0.0,0.0
1855,HLS.L30.T48PWV.2022139T031323.v2.0,LANDSAT-8,PWV,2022-05-19T03:13:23.426Z,2022-05-19T03:13:23.426Z,3,,,,,,0.0,0.0
1856,HLS.L30.T48PXV.2022139T031323.v2.0,LANDSAT-8,PXV,2022-05-19T03:13:23.426Z,2022-05-19T03:13:23.426Z,3,,,,,,1506.0,1506.0
1857,HLS.L30.T48PXA.2022139T031323.v2.0,LANDSAT-8,PXA,2022-05-19T03:13:23.426Z,2022-05-19T03:13:23.426Z,3,1435.0,1278.0,510.0,0.05741279199719429,-0.46641969680786133,2963.0,4193.0
1858,HLS.S30.T48PXA.2022140T031539.v2.0,Sentinel-2B,PXA,2022-05-20T03:34:13.936Z,2022-05-20T03:34:13.936Z,3,,,,,,4193.0,4193.0
1859,HLS.S30.T48PWA.2022140T031539.v2.0,Sentinel-2B,PWA,2022-05-20T03:34:17.054Z,2022-05-20T03:34:17.054Z,3,,,,,,0.0,0.0
1860,HLS.S30.T48PXV.2022140T031539.v2.0,Sentinel-2B,PXV,2022-05-20T03:34:28.554Z,2022-05-20T03:34:28.554Z,3,,,,,,1506.0,1506.0
1861,HLS.S30.T48PWV.2022140T031539.v2.0,Sentinel-2B,PWV,2022-05-20T03:34:31.791Z,2022-05-20T03:34:31.791Z,3,,,,,,0.0,0.0
1862,HLS.S30.T48PXA.2022145T031551.v2.0,Sentinel-2A,PXA,2022-05-25T03:34:21.264Z,2022-05-25T03:34:21.264Z,3,1401.0,1133.0,1389.5,0.10490535944700241,-0.00020682509057223797,4175.0,4193.0
1863,HLS.S30.T48PWA.2022145T031551.v2.0,Sentinel-2A,PWA,2022-05-25T03:34:24.383Z,2022-05-25T03:34:24.383Z,3,,,,,,0.0,0.0
1864,HLS.S30.T48PXV.2022145T031551.v2.0,Sentinel-2A,PXV,2022-05-25T03:34:35.879Z,2022-05-25T03:34:35.879Z,3,,,,,,1506.0,1506.0
1865,HLS.S30.T48PWV.2022145T031551.v2.0,Sentinel-2A,PWV,2022-05-25T03:34:39.115Z,2022-05-25T03:34:39.115Z,3,,,,,,0.0,0.0
1866,HLS.L30.T48PWA.2022146T031909.v2.0,LANDSAT-8,PWA,2022-05-26T03:19:09.422Z,2022-05-26T03:19:09.422Z,3,,,,,,0.0,0.0
1867,HLS.L30.T48PXA.2022146T031909.v2.0,LANDSAT-8,PXA,2022-05-26T03:19:09.422Z,2022-05-26T03:19:09.422Z,3,,,,,,3240.0,3240.0
1868,HLS.L30.T48PWV.2022147T031257.v2.0,LANDSAT-9,PWV,2022-05-27T03:12:57.043Z,2022-05-27T03:12:57.043Z,3,,,,,,0.0,0.0
1869,HLS.L30.T48PXV.2022147T031257.v2.0,LANDSAT-9,PXV,2022-05-27T03:12:57.043Z,2022-05-27T03:12:57.043Z,3,,,,,,1506.0,1506.0
1870,HLS.L30.T48PWA.2022147T031257.v2.0,LANDSAT-9,PWA,2022-05-27T03:12:57.043Z,2022-05-27T03:12:57.043Z,3,,,,,,0.0,0.0
1871,HLS.L30.T48PXA.2022147T031257.v2.0,LANDSAT-9,PXA,2022-05-27T03:12:57.043Z,2022-05-27T03:12:57.043Z,3,,,,,,4193.0,4193.0
1872,HLS.S30.T48PXA.2022150T031539.v2.0,Sentinel-2B,PXA,2022-05-30T03:34:14.044Z,2022-05-30T03:34:14.044Z,3,,,,,,4193.0,4193.0
1873,HLS.S30.T48PWA.2022150T031539.v2.0,Sentinel-2B,PWA,2022-05-30T03:34:17.160Z,2022-05-30T03:34:17.160Z,3,,,,,,0.0,0.0
1874,HLS.S30.T48PXV.2022150T031539.v2.0,Sentinel-2B,PXV,2022-05-30T03:34:28.662Z,2022-05-30T03:34:28.662Z,3,,,,,,1506.0,1506.0
1875,HLS.S30.T48PWV.2022150T031539.v2.0,Sentinel-2B,PWV,2022-05-30T03:34:31.897Z,2022-05-30T03:34:31.897Z,3,,,,,,0.0,0.0
1876,HLS.S30.T48PXA.2022155T031551.v2.0,Sentinel-2A,PXA,2022-06-04T03:34:21.952Z,2022-06-04T03:34:21.952Z,3,1605.5,1236.0,1368.0,0.12327289581298828,-0.07715238630771637,3147.0,4193.0
1877,HLS.S30.T48PWA.2022155T031551.v2.0,Sentinel-2A,PWA,2022-06-04T03:34:25.070Z,2022-06-04T03:34:25.070Z,3,,,,,,0.0,0.0
1878,HLS.S30.T48PXV.2022155T031551.v2.0,Sentinel-2A,PXV,2022-06-04T03:34:36.571Z,2022-06-04T03:34:36.571Z,3,1600.0,1215.0,1358.0,0.13505947589874268,-0.08122503012418747,1271.0,1506.0
1879,HLS.S30.T48PWV.2022155T031551.v2.0,Sentinel-2A,PWV,2022-06-04T03:34:39.808Z,2022-06-04T03:34:39.808Z,3,,,,,,0.0,0.0
1880,HLS.S30.T48PXA.2022160T031539.v2.0,Sentinel-2B,PXA,2022-06-09T03:34:15.967Z,2022-06-09T03:34:15.967Z,3,1245.0,1128.0,1026.0,0.04814189299941063,-0.09708737581968307,1004.0,4193.0
1881,HLS.S30.T48PWA.2022160T031539.v2.0,Sentinel-2B,PWA,2022-06-09T03:34:19.083Z,2022-06-09T03:34:19.083Z,3,,,,,,0.0,0.0
1882,HLS.S30.T48PXV.2022160T031539.v2.0,Sentinel-2B,PXV,2022-06-09T03:34:30.586Z,2022-06-09T03:34:30.586Z,3,1212.0,1085.0,980.0,0.05095541477203369,-0.10557860881090164,223.0,1506.0
1883,HLS.S30.T48PWV.2022160T031539.v2.0,Sentinel-2B,PWV,2022-06-09T03:34:33.827Z,2022-06-09T03:34:33.827Z,3,,,,,,0.0,0.0
1884,HLS.L30.T48PWA.2022162T031921.v2.0,LANDSAT-8,PWA,2022-06-11T03:19:21.530Z,2022-06-11T03:19:45.434Z,3,,,,,,0.0,0.0
1885,HLS.L30.T48PXA.2022162T031921.v2.0,LANDSAT-8,PXA,2022-06-11T03:19:21.530Z,2022-06-11T03:19:45.434Z,3,1369.0,1253.0,688.0,0.04361250624060631,-0.33203125,0.0,1421.0
1886,HLS.L30.T48PXV.2022162T031945.v2.0,LANDSAT-8,PXV,2022-06-11T03:19:45.434Z,2022-06-11T03:19:45.434Z,3,1362.0,1245.0,690.0,0.04470875486731529,-0.32897433638572693,0.0,1408.0
1887,HLS.L30.T48PWV.2022162T031945.v2.0,LANDSAT-8,PWV,2022-06-11T03:19:45.434Z,2022-06-11T03:19:45.434Z,3,,,,,,0.0,0.0
1888,HLS.L30.T48PWA.2022163T031237.v2.0,LANDSAT-9,PWA,2022-06-12T03:12:37.494Z,2022-06-12T03:13:01.402Z,3,,,,,,0.0,0.0
1889,HLS.L30.T48PXA.2022163T031237.v2.0,LANDSAT-9,PXA,2022-06-12T03:12:37.494Z,2022-06-12T03:13:01.402Z,3,,,,,,4193.0,4193.0
1890,HLS.L30.T48PWV.2022163T031301.v2.0,LANDSAT-9,PWV,2022-06-12T03:13:01.402Z,2022-06-12T03:13:01.402Z,3,,,,,,0.0,0.0
1891,HLS.L30.T48PXV.2022163T031301.v2.0,LANDSAT-9,PXV,2022-06-12T03:13:01.402Z,2022-06-12T03:13:01.402Z,3,,,,,,1506.0,1506.0
1892,HLS.S30.T48PXA.2022165T031551.v2.0,Sentinel-2A,PXA,2022-06-14T03:34:24.493Z,2022-06-14T03:34:24.493Z,3,1482.0,1304.0,1321.5,0.06354396045207977,-0.05918928235769272,3551.0,4193.0
1893,HLS.S30.T48PWA.2022165T031551.v2.0,Sentinel-2A,PWA,2022-06-14T03:34:27.613Z,2022-06-14T03:34:27.613Z,3,,,,,,0.0,0.0
1894,HLS.S30.T48PXV.2022165T031551.v2.0,Sentinel-2A,PXV,2022-06-14T03:34:39.104Z,2022-06-14T03:34:39.104Z,3,1476.0,1296.0,1329.0,0.06530306488275528,-0.054290518164634705,1160.0,1506.0
1895,HLS.S30.T48PWV.2022165T031551.v2.0,Sentinel-2A,PWV,2022-06-14T03:34:42.350Z,2022-06-14T03:34:42.350Z,3,,,,,,0.0,0.0
1896,HLS.L30.T48PWA.2022170T031855.v2.0,LANDSAT-9,PWA,2022-06-19T03:18:55.518Z,2022-06-19T03:19:19.426Z,3,,,,,,0.0,0.0
1897,HLS.L30.T48PXA.2022170T031855.v2.0,LANDSAT-9,PXA,2022-06-19T03:18:55.518Z,2022-06-19T03:19:19.426Z,3,1271.0,1194.0,685.0,0.03129341080784798,-0.3025723695755005,388.0,2126.0
1898,HLS.L30.T48PWV.2022170T031919.v2.0,LANDSAT-9,PWV,2022-06-19T03:19:19.426Z,2022-06-19T03:19:19.426Z,3,,,,,,0.0,0.0
1899,HLS.L30.T48PXV.2022170T031919.v2.0,LANDSAT-9,PXV,2022-06-19T03:19:19.426Z,2022-06-19T03:19:19.426Z,3,1264.0,1185.0,670.0,0.032284773886203766,-0.3063502907752991,350.0,1506.0
1900,HLS.S30.T48PXA.2022170T031519.v2.0,Sentinel-2B,PXA,2022-06-19T03:34:18.351Z,2022-06-19T03:34:18.351Z,3,1079.0,1023.0,931.0,0.027458375319838524,-0.07531165331602097,35.0,4193.0
1901,HLS.S30.T48PWA.2022170T031519.v2.0,Sentinel-2B,PWA,2022-06-19T03:34:21.471Z,2022-06-19T03:34:21.471Z,3,,,,,,0.0,0.0
1902,HLS.S30.T48PXV.2022170T031519.v2.0,Sentinel-2B,PXV,2022-06-19T03:34:28.957Z,2022-06-19T03:34:35.629Z,3,1090.0,1022.0,936.0,0.03451582044363022,-0.07707461714744568,0.0,1506.0
1903,HLS.S30.T48PWV.2022170T031519.v2.0,Sentinel-2B,PWV,2022-06-19T03:34:30.476Z,2022-06-19T03:34:37.240Z,3,,,,,,0.0,0.0
1904,HLS.L30.T48PXA.2022171T031315.v2.0,LANDSAT-8,PXA,2022-06-20T03:13:15.492Z,2022-06-20T03:13:39.396Z,3,1025.0,964.0,271.0,0.029591836035251617,-0.5808197855949402,118.0,4193.0
1905,HLS.L30.T48PWA.2022171T031315.v2.0,LANDSAT-8,PWA,2022-06-20T03:13:15.492Z,2022-06-20T03:13:39.396Z,3,,,,,,0.0,0.0
1906,HLS.L30.T48PXV.2022171T031339.v2.0,LANDSAT-8,PXV,2022-06-20T03:13:39.396Z,2022-06-20T03:13:39.396Z,3,1023.0,960.0,260.0,0.03097566030919552,-0.592989444732666,0.0,1506.0
1907,HLS.L30.T48PWV.2022171T031339.v2.0,LANDSAT-8,PWV,2022-06-20T03:13:39.396Z,2022-06-20T03:13:39.396Z,3,,,,,,0.0,0.0
1908,HLS.S30.T48PXA.2022175T031551.v2.0,Sentinel-2A,PXA,2022-06-24T03:34:26.461Z,2022-06-24T03:34:26.461Z,3,1014.0,980.0,813.0,0.017214298248291016,-0.11075524985790253,1223.0,4193.0
1909,HLS.S30.T48PWA.2022175T031551.v2.0,Sentinel-2A,PWA,2022-06-24T03:34:29.584Z,2022-06-24T03:34:29.584Z,3,,,,,,0.0,0.0
1910,HLS.S30.T48PXV.2022175T031551.v2.0,Sentinel-2A,PXV,2022-06-24T03:34:41.074Z,2022-06-24T03:34:41.074Z,3,993.0,959.0,791.0,0.01756146550178528,-0.11403953284025192,139.0,1506.0
1911,HLS.S30.T48PWV.2022175T031551.v2.0,Sentinel-2A,PWV,2022-06-24T03:34:44.324Z,2022-06-24T03:34:44.324Z,3,,,,,,0.0,0.0
1912,HLS.L30.T48PXA.2022178T031928.v2.0,LANDSAT-8,PXA,2022-06-27T03:19:28.018Z,2022-06-27T03:19:28.018Z,3,1509.0,1433.5,515.5,0.02539113536477089,-0.4925042390823364,1242.0,1364.0
1913,HLS.L30.T48PWA.2022178T031928.v2.0,LANDSAT-8,PWA,2022-06-27T03:19:28.018Z,2022-06-27T03:19:28.018Z,3,,,,,,0.0,0.0
1914,HLS.L30.T48PWA.2022179T031255.v2.0,LANDSAT-9,PWA,2022-06-28T03:12:55.831Z,2022-06-28T03:13:19.735Z,3,,,,,,0.0,0.0
1915,HLS.L30.T48PXA.2022179T031255.v2.0,LANDSAT-9,PXA,2022-06-28T03:12:55.831Z,2022-06-28T03:13:19.735Z,3,1195.0,1079.0,305.0,0.0507185123860836,-0.5926910638809204,370.0,4188.0
1916,HLS.L30.T48PXV.2022179T031319.v2.0,LANDSAT-9,PXV,2022-06-28T03:13:19.735Z,2022-06-28T03:13:19.735Z,3,1181.0,1072.0,296.0,0.04808548465371132,-0.5983935594558716,19.0,1506.0
1917,HLS.L30.T48PWV.2022179T031319.v2.0,LANDSAT-9,PWV,2022-06-28T03:13:19.735Z,2022-06-28T03:13:19.735Z,3,,,,,,0.0,0.0
1918,HLS.S30.T48PXA.2022180T031529.v2.0,Sentinel-2B,PXA,2022-06-29T03:34:19.178Z,2022-06-29T03:34:19.178Z,3,1428.0,1336.0,1183.0,0.03302425146102905,-0.09197263419628143,2445.0,4193.0
1919,HLS.S30.T48PWA.2022180T031529.v2.0,Sentinel-2B,PWA,2022-06-29T03:34:22.298Z,2022-06-29T03:34:22.298Z,3,,,,,,0.0,0.0
1920,HLS.S30.T48PXV.2022180T031529.v2.0,Sentinel-2B,PXV,2022-06-29T03:34:29.873Z,2022-06-29T03:34:36.542Z,3,1478.0,1369.0,1224.0,0.03427419438958168,-0.08992666751146317,631.0,1506.0
1921,HLS.S30.T48PWV.2022180T031529.v2.0,Sentinel-2B,PWV,2022-06-29T03:34:31.396Z,2022-06-29T03:34:38.153Z,3,,,,,,0.0,0.0
1922,HLS.S30.T48PXV.2022185T031531.v2.0,Sentinel-2A,PXV,2022-07-04T03:34:41.758Z,2022-07-04T03:34:41.758Z,3,,,,,,1506.0,1506.0
1923,HLS.L30.T48PWA.2022186T031905.v2.0,LANDSAT-9,PWA,2022-07-05T03:19:05.281Z,2022-07-05T03:19:29.185Z,3,,,,,,0.0,0.0
1924,HLS.L30.T48PXA.2022186T031905.v2.0,LANDSAT-9,PXA,2022-07-05T03:19:05.281Z,2022-07-05T03:19:29.185Z,3,2069.5,1589.5,1660.5,0.11220959573984146,-0.062336552888154984,1202.0,1616.0
1925,HLS.L30.T48PWV.2022186T031929.v2.0,LANDSAT-9,PWV,2022-07-05T03:19:29.185Z,2022-07-05T03:19:29.185Z,3,,,,,,0.0,0.0
1926,HLS.L30.T48PXV.2022186T031929.v2.0,LANDSAT-9,PXV,2022-07-05T03:19:29.185Z,2022-07-05T03:19:29.185Z,3,,,,,,1497.0,1497.0
1927,HLS.L30.T48PWA.2022187T031317.v2.0,LANDSAT-8,PWA,2022-07-06T03:13:17.557Z,2022-07-06T03:13:41.469Z,3,,,,,,0.0,0.0
1928,HLS.L30.T48PXA.2022187T031317.v2.0,LANDSAT-8,PXA,2022-07-06T03:13:17.557Z,2022-07-06T03:13:41.469Z,3,,,,,,4193.0,4193.0
1929,HLS.L30.T48PWV.2022187T031341.v2.0,LANDSAT-8,PWV,2022-07-06T03:13:41.469Z,2022-07-06T03:13:41.469Z,3,,,,,,0.0,0.0
1930,HLS.L30.T48PXV.2022187T031341.v2.0,LANDSAT-8,PXV,2022-07-06T03:13:41.469Z,2022-07-06T03:13:41.469Z,3,,,,,,1506.0,1506.0
